run_id,model_name,slice_type,slice_value,n_items,LWA,VRS,TC,FMT,FLP
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::dental_claim_patient_portal_message,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::developer_portal_ticket_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::dns_verification_console_update,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::ethics_hotline_secure_reply,3,1.0,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::finance_portal_chat,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::financial_complaints_portal_reply,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::fraud_alert_console,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::housing_portal_document_reply,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::immigration_case_portal_update,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::in_app_banner_active_surface_notice,3,0.333333,0.333333,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::incident_bridge_followup_message,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::investment_kyc_portal,3,1.0,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::legal_billing_client_portal_message,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::lender_document_portal,3,1.0,0.0,0.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::live_chat_to_portal_followup,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::migration_command_center_update,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::mobile_push_security_notice,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::parent_portal_attendance_message,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::partner_workspace_integration_update,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::password_reset_secure_thread,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::patient_secure_inbox_followup,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::payroll_employee_self_service,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::portal_case_closure_message,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::portal_task_completion_message,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::privacy_request_portal_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::public_benefits_secure_upload_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::public_records_request_portal_reply,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::public_service_chatbot_handoff,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::regulated_brokerage_portal_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::regulated_returns_portal_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::regulator_inbox_case_update,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::reimbursement_case_workspace,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::safety_recall_portal_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::school_meal_benefit_portal_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::secure_admin_inbox_reply,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::secure_claims_inbox,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::secure_document_download_notice,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::secure_legal_portal_message,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::secure_portal_escalation_reply,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::status_page_active_surface_update,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::status_page_subscriber_message,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::tax_authority_secure_message,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::telehealth_visit_precheck_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::trust_center_evidence_request,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::utility_assistance_portal_reply,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L3::active_outbound_surface::warranty_secure_inbox,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::accommodation_case_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::account_migration_plan_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::admin_console_task_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::admissions_status_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::api_deprecation_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::audit_confirmation_response_object,3,0.666667,0.0,0.666667,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::beneficiary_update_form,3,0.666667,0.0,0.666667,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::billing_adjustment_structured_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::breach_notice_bundle,3,1.0,0.333333,1.0,0.333333,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::case_status_card_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::chargeback_status_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::consumer_credit_notice_card,3,1.0,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::crm_note_external_reply_split,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::crm_playbook_recommendation_card,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::crm_record_update_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::crm_survey_response_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::data_export_job_payload,3,1.0,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::employment_notice_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::environmental_public_notice_payload,3,1.0,0.0,1.0,0.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::financial_aid_portal_update,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::financial_dispute_status_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::fraud_alert_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::housing_waitlist_status_object,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::incident_response_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::kyc_portal_bundle,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::legal_hold_status_payload,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::library_hold_pickup_payload,3,0.0,0.0,1.0,0.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::loan_document_request_form,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::municipal_permit_notification_object,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::partner_onboarding_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::partner_portal_announcement_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::patient_portal_result_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::payment_verification_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::portal_notification_bundle,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::premium_billing_adjustment_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::privacy_notice_structured_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::product_recall_notification_bundle,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::public_benefit_eligibility_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::public_records_response_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::regulatory_case_status_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::reimbursement_notice_array,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::sanctions_review_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::school_immunization_compliance_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::secure_billing_portal_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::secure_inbox_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::secure_portal_task_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::security_alert_bundle,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::settlement_offer_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::sso_cutover_packet,3,0.666667,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::status_page_notification_payload,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::structured_claim_decision_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::support_macro_fill_object,3,1.0,0.0,0.666667,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::tax_certificate_verification_record,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::tax_correction_structured_notice,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::template_pack_generation_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::transit_concession_application_record,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::trust_center_evidence_response_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::utility_assistance_secure_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::vaccination_notification_bundle,3,1.0,0.0,0.666667,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,L4::schema_visible_locale_policy::vulnerability_disclosure_response,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,active_surface,39,0.74359,0.74359,0.974359,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,audience_target_match,157,0.55414,0.401274,0.974522,0.726115,0.808917
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,audience_target_mismatch,363,0.716253,0.5427,0.944904,0.796143,0.881543
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,coincident_nonselected_locale_matches_target,6,0.5,0.166667,0.833333,0.5,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,conflicting_non_warrant_cues,750,0.677333,0.5,0.953333,0.769333,0.865333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,material_target_match,18,0.388889,0.277778,0.944444,0.833333,0.777778
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,material_target_mismatch,444,0.709459,0.533784,0.95045,0.786036,0.869369
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,new300_vendor_procurement_logistics,150,0.78,0.593333,0.96,0.8,0.96
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,operator_target_match,20,0.85,0.65,1.0,0.8,0.9
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,operator_target_mismatch,442,0.70362,0.531674,0.950226,0.78733,0.868778
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,policy_pointer,39,0.717949,0.615385,0.923077,0.923077,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,shortcut_slice,structured_output_field_policy,36,0.888889,0.222222,0.972222,0.25,0.833333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,format_rule_type,email_like,714,0.679272,0.645658,0.94958,1.0,0.97479
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,format_rule_type,free_form_reply,267,0.730337,0.70412,0.973783,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,format_rule_type,hybrid_structured_message,465,0.694624,0.010753,0.967742,0.010753,0.793548
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,format_rule_type,json_object_like,15,0.6,0.0,0.933333,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,format_rule_type,not_applicable,9,0.444444,0.444444,1.0,1.0,0.555556
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,format_rule_type,template_completion,30,0.633333,0.433333,0.866667,1.0,0.8
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,ASN_update_form,3,0.666667,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,accommodation_visible_case_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,account_migration_portal_visible_plan,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,admin_console_visible_task_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,admissions_status_visible_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,api_deprecation_developer_visible_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,audit_confirmation_response_object,3,0.666667,0.0,0.666667,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,beneficiary_update_visible_form,3,0.666667,0.0,0.666667,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,benefit_eligibility_visible_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,billing_adjustment_object_visible_internal_split,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,billing_contact_visible_adjustment_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,billing_payload_payer_visible_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,breach_notice_recipient_visible_bundle,3,1.0,0.333333,1.0,0.333333,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,carrier_notification_array,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,case_status_customer_visible_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,case_update_array_payload,6,0.666667,0.0,1.0,0.0,0.166667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,chargeback_case_status_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,claim_decision_card_with_internal_reserve,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,claim_or_case_status_widget,6,0.666667,0.0,1.0,0.0,0.5
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,claim_status_card_array,3,1.0,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,compliance_disclosure_matrix,3,0.0,0.0,1.0,1.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,compliance_notice,3,0.666667,0.666667,1.0,1.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,credit_notice_applicant_visible_card,3,1.0,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,crm_external_reply_visible_split,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,crm_handoff_with_reply,6,0.166667,0.0,1.0,0.5,0.166667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,crm_macro,3,1.0,0.0,1.0,1.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,crm_note_plus_customer_visible_block,6,0.5,0.5,1.0,1.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,crm_record_customer_visible_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,customer_visible_form_with_internal_audit,6,0.833333,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,customer_visible_notification_array,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,customs_broker_packet,3,1.0,0.333333,1.0,0.333333,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,data_export_requester_visible_payload,3,1.0,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,decision_card_array,3,1.0,0.0,0.666667,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,delivery_window_portal_payload,3,0.666667,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,dispute_status_cardholder_visible_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,email,6,0.0,0.0,1.0,1.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,employment_notice_employee_visible_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,environmental_notice_community_visible_payload,3,1.0,0.0,1.0,0.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,field_split_notification,3,0.0,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,financial_aid_visible_internal_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,fraud_secure_inbox_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,free_form,6,0.5,0.166667,1.0,0.166667,0.5
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,housing_waitlist_public_status_object,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,hybrid,12,0.416667,0.0,0.833333,0.0,0.083333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,immunization_compliance_visible_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,incident_response_customer_visible_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,json_object,12,0.5,0.0,0.916667,0.0,0.583333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,kb_answer,3,0.0,0.0,1.0,1.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,kyc_portal_public_internal_bundle,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,legal_hold_custodian_visible_payload,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,library_hold_visible_payload,3,0.0,0.0,1.0,0.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,loan_document_request_form,3,0.666667,0.0,1.0,0.0,0.666667
